frequency_hz,amplitude_v,reference_amplitude_v,gain_linear,gain_db,mode,run_id,curve_label,fir_mode,sample_rate_hz_nominal,power_tier_dbm,status,qc_analysis_pass,qc_recommended_pass,selection_preferred_power_dbm,selection_used_preferred_mode_power,source_kind,source_path,source_member,frequency_normalized_to_nyquist,frequency_normalized_to_fs
105319.84110836321,108.75073802182685,117.75219521810388,0.9235559287909301,-0.6907359875868551,default@1.6MHz,e2_sr1600000_f105320_idx20_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f105320_idx20_fir_default__pm30p0.npz,0.131649801385454,0.065824900692727
118477.45183780698,111.18049605278938,117.75219521810388,0.9441904318374514,-0.49880809803282433,default@1.6MHz,e2_sr1600000_f118477_idx21_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f118477_idx21_fir_default__pm30p0.npz,0.14809681479725872,0.07404840739862936
133278.84324794365,113.127111436952,117.75219521810388,0.9607218891114075,-0.3480462841867744,default@1.6MHz,e2_sr1600000_f133279_idx22_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f133279_idx22_fir_default__pm30p0.npz,0.16659855405992954,0.08329927702996477
149929.37290571877,114.49746093702144,117.75219521810388,0.9723594598380614,-0.24346312606082596,default@1.6MHz,e2_sr1600000_f149929_idx23_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f149929_idx23_fir_default__pm30p0.npz,0.18741171613214846,0.09370585806607423
168660.05370472744,115.66608406347295,117.75219521810388,0.9822838873554164,-0.15525959468348882,default@1.6MHz,e2_sr1600000_f168660_idx24_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f168660_idx24_fir_default__pm30p0.npz,0.2108250671309093,0.10541253356545464
189730.7589858966,116.97727187806076,117.75219521810388,0.9934190327525718,-0.057350473684539716,default@1.6MHz,e2_sr1600000_f189731_idx25_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f189731_idx25_fir_default__pm30p0.npz,0.23716344873237075,0.11858172436618537
213433.8280739876,117.47275240131941,117.75219521810388,0.997626856838916,-0.02063735699078667,default@1.6MHz,e2_sr1600000_f213434_idx26_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f213434_idx26_fir_default__pm30p0.npz,0.2667922850924845,0.13339614254624224
240098.12225387653,117.75219521810388,117.75219521810388,1.0,0.0,default@1.6MHz,e2_sr1600000_f240098_idx27_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f240098_idx27_fir_default__pm30p0.npz,0.3001226528173457,0.15006132640867284
270093.5874600622,117.50395066518418,117.75219521810388,0.9978918053080887,-0.018330875753417533,default@1.6MHz,e2_sr1600000_f270094_idx28_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f270094_idx28_fir_default__pm30p0.npz,0.3376169843250777,0.16880849216253885
303836.38698310737,116.83061650958082,117.75219521810388,0.9921735751353418,-0.06824687689222957,default@1.6MHz,e2_sr1600000_f303836_idx29_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f303836_idx29_fir_default__pm30p0.npz,0.3797954837288842,0.1898977418644421
341794.67540523864,116.48387586511072,117.75219521810388,0.9892289111838302,-0.09406398887310172,default@1.6MHz,e2_sr1600000_f341795_idx30_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f341795_idx30_fir_default__pm30p0.npz,0.4272433442565483,0.21362167212827415
384495.09387388756,116.62620630247697,117.75219521810388,0.9904376397098897,-0.08345726939335009,default@1.6MHz,e2_sr1600000_f384495_idx31_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f384495_idx31_fir_default__pm30p0.npz,0.4806188673423594,0.2403094336711797
432530.07682993216,117.10211549028372,117.75219521810388,0.9944792559780643,-0.048085429437847105,default@1.6MHz,e2_sr1600000_f432530_idx32_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f432530_idx32_fir_default__pm30p0.npz,0.5406625960374152,0.2703312980187076
486566.0715657107,117.25833958302391,117.75219521810388,0.9958059751313746,-0.03650544313929737,default@1.6MHz,e2_sr1600000_f486566_idx33_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f486566_idx33_fir_default__pm30p0.npz,0.6082075894571384,0.3041037947285692
547352.7846526519,117.04879971129162,117.75219521810388,0.9940264764872586,-0.052040955128596716,default@1.6MHz,e2_sr1600000_f547353_idx34_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f547353_idx34_fir_default__pm30p0.npz,0.6841909808158149,0.34209549040790743
615733.5835253609,116.32565371427627,117.75219521810388,0.9878852237006255,-0.105870209645227,default@1.6MHz,e2_sr1600000_f615734_idx35_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f615734_idx35_fir_default__pm30p0.npz,0.7696669794067011,0.3848334897033506
692657.1975359105,113.5802157101355,117.75219521810388,0.9645698366791301,-0.3133264628095871,default@1.6MHz,e2_sr1600000_f692657_idx36_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f692657_idx36_fir_default__pm30p0.npz,0.8658214969198882,0.4329107484599441
779190.8808211684,105.1111810900181,117.75219521810388,0.8926473166409192,-0.9864019239314553,default@1.6MHz,e2_sr1600000_f779191_idx37_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f779191_idx37_fir_default__pm30p0.npz,0.9739886010264606,0.4869943005132303
876535.2196075212,58.64294763677682,117.75219521810388,0.4980199946859311,-6.055064413582791,default@1.6MHz,e2_sr1600000_f876535_idx38_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f876535_idx38_fir_default__pm30p0.npz,1.0956690245094014,0.5478345122547007
986040.789392581,14.32086425495881,117.75219521810388,0.12161866051357521,-18.299995682792954,default@1.6MHz,e2_sr1600000_f986041_idx39_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f986041_idx39_fir_default__pm30p0.npz,1.2325509867407263,0.6162754933703631
1109226.8931090871,13.839276508295288,117.75219521810388,0.11752881959153115,-18.597112513822566,default@1.6MHz,e2_sr1600000_f1109227_idx40_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f1109227_idx40_fir_default__pm30p0.npz,1.3865336163863589,0.6932668081931794
1247802.6402481585,12.879146574156849,117.75219521810388,0.10937500188681609,-19.22163852955328,default@1.6MHz,e2_sr1600000_f1247803_idx41_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f1247803_idx41_fir_default__pm30p0.npz,1.5597533003101982,0.7798766501550991
1403690.6593979872,12.15823542000164,117.75219521810388,0.10325272830355153,-19.72196927836628,default@1.6MHz,e2_sr1600000_f1403691_idx42_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f1403691_idx42_fir_default__pm30p0.npz,1.754613324247484,0.877306662123742
1579053.773190687,11.746020755130036,117.75219521810388,0.09975203208206633,-20.02156496785405,default@1.6MHz,e2_sr1600000_f1579054_idx43_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f1579054_idx43_fir_default__pm30p0.npz,1.9738172164883587,0.9869086082441794
1776325.0057509937,11.375303818841097,117.75219521810388,0.09660375161389938,-20.30012014796814,default@1.6MHz,e2_sr1600000_f1776325_idx44_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f1776325_idx44_fir_default__pm30p0.npz,2.220406257188742,1.110203128594371
1998241.3389763786,11.318227415741603,117.75219521810388,0.09611903535876906,-20.343811927663587,default@1.6MHz,e2_sr1600000_f1998241_idx45_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f1998241_idx45_fir_default__pm30p0.npz,2.497801673720473,1.2489008368602366
2247881.6859902083,10.945902249479298,117.75219521810388,0.09295709714120398,-20.63434893729372,default@1.6MHz,e2_sr1600000_f2247882_idx46_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f2247882_idx46_fir_default__pm30p0.npz,2.8098521074877603,1.4049260537438801
2528709.608619464,10.615622080280536,117.75219521810388,0.09015222230564778,-20.90047126387113,default@1.6MHz,e2_sr1600000_f2528710_idx47_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f2528710_idx47_fir_default__pm30p0.npz,3.16088701077433,1.580443505387165
2844621.3715681545,10.757494520200819,117.75219521810388,0.09135706132930677,-20.78515757535168,default@1.6MHz,e2_sr1600000_f2844621_idx48_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f2844621_idx48_fir_default__pm30p0.npz,3.555776714460193,1.7778883572300965
3200000.0,12.70446981760083,117.75219521810388,0.10789157513428313,-19.34024932979721,default@1.6MHz,e2_sr1600000_f3200000_idx49_fir_default__pm30p0,default@1.6MHz,default,1600000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr1600000_f3200000_idx49_fir_default__pm30p0.npz,4.0,2.0
10000.0,2.1633279579041913,119.46109572220976,0.018109058391149457,-34.84208261841164,default@2.4MHz,e2_sr2400000_f10000_idx00_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f10000_idx00_fir_default__pm30p0.npz,0.008333333333333333,0.004166666666666667
11342.772168952628,2.4900401614008043,119.46109572220976,0.02084394209133196,-33.62040284122232,default@2.4MHz,e2_sr2400000_f11343_idx01_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f11343_idx01_fir_default__pm30p0.npz,0.009452310140793856,0.004726155070396928
12865.848047676629,3.1919780856280084,119.46109572220976,0.026719812557642292,-31.463331856165734,default@2.4MHz,e2_sr2400000_f12866_idx02_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f12866_idx02_fir_default__pm30p0.npz,0.010721540039730524,0.005360770019865262
14593.438316515994,3.9362237004598426,119.46109572220976,0.03294983757400807,-29.642934438325604,default@2.4MHz,e2_sr2400000_f14593_idx03_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f14593_idx03_fir_default__pm30p0.npz,0.012161198597096662,0.006080599298548331
16553.00459859045,5.075882227758826,119.46109572220976,0.04248983484599946,-27.434299139381984,default@2.4MHz,e2_sr2400000_f16553_idx04_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f16553_idx04_fir_default__pm30p0.npz,0.013794170498825375,0.006897085249412687
18775.69598734366,6.719091715286986,119.46109572220976,0.05624501997630511,-24.99831849279648,default@2.4MHz,e2_sr2400000_f18776_idx05_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f18776_idx05_fir_default__pm30p0.npz,0.015646413322786382,0.007823206661393191
21296.84418979572,8.62343093177175,119.46109572220976,0.07218610276122316,-22.83092809155808,default@2.4MHz,e2_sr2400000_f21297_idx06_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f21297_idx06_fir_default__pm30p0.npz,0.0177473701581631,0.00887368507908155
24156.525156253534,11.241592588187215,119.46109572220976,0.09410254041473035,-20.52797304193166,default@2.4MHz,e2_sr2400000_f24157_idx07_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f24157_idx07_fir_default__pm30p0.npz,0.02013043763021128,0.01006521881510564
27400.196124095663,14.514211153431697,119.46109572220976,0.1214973884651325,-18.308661138823087,default@2.4MHz,e2_sr2400000_f27400_idx08_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f27400_idx08_fir_default__pm30p0.npz,0.02283349677007972,0.01141674838503986
31079.41820202359,18.754948213087896,119.46109572220976,0.15699628485494502,-16.082212491444263,default@2.4MHz,e2_sr2400000_f31079_idx09_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f31079_idx09_fir_default__pm30p0.npz,0.025899515168352993,0.012949757584176496
35252.675980915286,24.051978497273844,119.46109572220976,0.2013373337308356,-13.921513739192395,default@2.4MHz,e2_sr2400000_f35253_idx10_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f35253_idx10_fir_default__pm30p0.npz,0.029377229984096073,0.014688614992048037
39986.30719974307,30.739516086998123,119.46109572220976,0.25731821645499225,-11.79058934957139,default@2.4MHz,e2_sr2400000_f39986_idx11_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f39986_idx11_fir_default__pm30p0.npz,0.03332192266645256,0.01666096133322628
45355.557244443575,39.46639265532967,119.46109572220976,0.33037025499166106,-9.619981229122148,default@2.4MHz,e2_sr2400000_f45356_idx12_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f45356_idx12_fir_default__pm30p0.npz,0.03779629770370298,0.01889814885185149
51445.77524196123,49.54977642333088,119.46109572220976,0.4147775150041485,-7.643695893022581,default@2.4MHz,e2_sr2400000_f51446_idx13_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f51446_idx13_fir_default__pm30p0.npz,0.042871479368301026,0.021435739684150513
58353.77076247099,62.27453970207911,119.46109572220976,0.5212955676121532,-5.658319354126686,default@2.4MHz,e2_sr2400000_f58354_idx14_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f58354_idx14_fir_default__pm30p0.npz,0.048628142302059155,0.024314071151029577
66189.35269579961,77.54611006409141,119.46109572220976,0.6491327540173761,-3.753329532671932,default@2.4MHz,e2_sr2400000_f66189_idx15_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f66189_idx15_fir_default__pm30p0.npz,0.05515779391316634,0.02757889695658317
75077.07476389053,93.01755757118849,119.46109572220976,0.7786430972262965,-2.1732312425247575,default@2.4MHz,e2_sr2400000_f75077_idx16_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f75077_idx16_fir_default__pm30p0.npz,0.06256422896990878,0.03128211448495439
85158.21541582332,102.63945958707222,119.46109572220976,0.8591873276112089,-1.31824274250657,default@2.4MHz,e2_sr2400000_f85158_idx17_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f85158_idx17_fir_default__pm30p0.npz,0.0709651795131861,0.03548258975659305
96593.02357762733,107.70830507270611,119.46109572220976,0.9016182584091381,-0.8995460420329814,default@2.4MHz,e2_sr2400000_f96593_idx18_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f96593_idx18_fir_default__pm30p0.npz,0.08049418631468945,0.040247093157344725
109563.26595512962,110.624701350751,119.46109572220976,0.926031196030492,-0.6674876521995157,default@2.4MHz,e2_sr2400000_f109563_idx19_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f109563_idx19_fir_default__pm30p0.npz,0.09130272162927469,0.045651360814637346
124275.11638153992,112.86221006341013,119.46109572220976,0.9447612160351816,-0.4935588702877822,default@2.4MHz,e2_sr2400000_f124275_idx20_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f124275_idx20_fir_default__pm30p0.npz,0.1035625969846166,0.0517812984923083
140962.43313858798,114.57268371912357,119.46109572220976,0.9590794645442269,-0.36290815724741754,default@2.4MHz,e2_sr2400000_f140962_idx21_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f140962_idx21_fir_default__pm30p0.npz,0.11746869428215664,0.05873434714107832
159890.4763472221,115.8091648588505,119.46109572220976,0.9694299567463258,-0.2696712819369753,default@2.4MHz,e2_sr2400000_f159890_idx22_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f159890_idx22_fir_default__pm30p0.npz,0.1332420636226851,0.06662103181134255
181360.12451918493,116.76415754078877,119.46109572220976,0.9774241298799707,-0.19833887308215548,default@2.4MHz,e2_sr2400000_f181360_idx23_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f181360_idx23_fir_default__pm30p0.npz,0.15113343709932078,0.07556671854966039
205712.65729539937,117.84094818389671,119.46109572220976,0.9864378647415015,-0.11860531112005601,default@2.4MHz,e2_sr2400000_f205713_idx24_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f205713_idx24_fir_default__pm30p0.npz,0.17142721441283282,0.08571360720641641
233335.18039715456,118.51052881185421,119.46109572220976,0.9920428746730571,-0.06939115708686303,default@2.4MHz,e2_sr2400000_f233335_idx25_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f233335_idx25_fir_default__pm30p0.npz,0.19444598366429547,0.09722299183214773
264666.7790246385,119.26270966158934,119.46109572220976,0.998339324954111,-0.014436430603848048,default@2.4MHz,e2_sr2400000_f264667_idx26_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f264667_idx26_fir_default__pm30p0.npz,0.22055564918719878,0.11027782459359939
300205.4975167005,119.46109572220976,119.46109572220976,1.0,0.0,default@2.4MHz,e2_sr2400000_f300205_idx27_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f300205_idx27_fir_default__pm30p0.npz,0.2501712479305837,0.12508562396529185
340516.25621990074,119.1610928398976,119.46109572220976,0.9974886980527136,-0.02184032688239001,default@2.4MHz,e2_sr2400000_f340516_idx28_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f340516_idx28_fir_default__pm30p0.npz,0.2837635468499173,0.14188177342495864
386239.8314127032,118.41156613226853,119.46109572220976,0.9912144653989968,-0.07664737321446931,default@2.4MHz,e2_sr2400000_f386240_idx29_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f386240_idx29_fir_default__pm30p0.npz,0.3218665261772527,0.16093326308862635
438103.0410288964,117.5121495580955,119.46109572220976,0.9836855157544656,-0.14287446637867185,default@2.4MHz,e2_sr2400000_f438103_idx30_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f438103_idx30_fir_default__pm30p0.npz,0.36508586752408034,0.18254293376204017
496930.29809160775,116.99787448426275,119.46109572220976,0.9793805571340574,-0.18097043872697677,default@2.4MHz,e2_sr2400000_f496930_idx31_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f496930_idx31_fir_default__pm30p0.npz,0.41410858174300647,0.20705429087150323
563656.7155102821,117.04958949137044,119.46109572220976,0.9798134596350351,-0.1771319792619672,default@2.4MHz,e2_sr2400000_f563657_idx32_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f563657_idx32_fir_default__pm30p0.npz,0.4697139295919017,0.23485696479595086
639342.9705533276,117.26096661299724,119.46109572220976,0.9815828818921214,-0.1614604800427301,default@2.4MHz,e2_sr2400000_f639343_idx33_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f639343_idx33_fir_default__pm30p0.npz,0.5327858087944397,0.26639290439721985
725192.1652807783,117.27233683182158,119.46109572220976,0.9816780611532491,-0.1606182929034567,default@2.4MHz,e2_sr2400000_f725192_idx34_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f725192_idx34_fir_default__pm30p0.npz,0.6043268044006486,0.3021634022003243
822568.9509489306,116.88167668460059,119.46109572220976,0.978407873944106,-0.18960121762192775,default@2.4MHz,e2_sr2400000_f822569_idx35_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f822569_idx35_fir_default__pm30p0.npz,0.6854741257907755,0.34273706289538775
933021.220386807,115.3322065248032,119.46109572220976,0.9654373737956689,-0.3055178576211837,default@2.4MHz,e2_sr2400000_f933021_idx36_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f933021_idx36_fir_default__pm30p0.npz,0.7775176836556725,0.38875884182783627
1058304.7131645689,110.58166830687735,119.46109572220976,0.9256709696018501,-0.670867123370896,default@2.4MHz,e2_sr2400000_f1058305_idx37_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1058305_idx37_fir_default__pm30p0.npz,0.8819205943038074,0.4409602971519037
1200410.9246754465,84.27624103863414,119.46109572220976,0.7054701828167295,-3.030426745543905,default@2.4MHz,e2_sr2400000_f1200411_idx38_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured_guard_fail,True,False,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1200411_idx38_fir_default__pm30p0.npz,1.0003424372295386,0.5001712186147693
1361598.7627715343,28.627562049424455,119.46109572220976,0.23963920535262698,-12.408842584132314,default@2.4MHz,e2_sr2400000_f1361599_idx39_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1361599_idx39_fir_default__pm30p0.npz,1.1346656356429452,0.5673328178214726
1544430.4551645292,12.133503793444978,119.46109572220976,0.10156866317097711,-19.864805272371704,default@2.4MHz,e2_sr2400000_f1544430_idx40_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1544430_idx40_fir_default__pm30p0.npz,1.2870253793037743,0.6435126896518871
1751812.278372306,11.777801126675584,119.46109572220976,0.09859110244613217,-20.123245541521904,default@2.4MHz,e2_sr2400000_f1751812_idx41_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1751812_idx41_fir_default__pm30p0.npz,1.4598435653102548,0.7299217826551274
1987040.7556350883,11.326010946997934,119.46109572220976,0.09480920025490981,-20.462990336347048,default@2.4MHz,e2_sr2400000_f1987041_idx42_fir_default__pm30p0,default@2.4MHz,default,2400000.0,-30.0,captured,True,True,-30.0,True,tar,data/raw/e2.tar.gz,e2/e2_sr2400000_f1987041_idx42_fir_default__pm30p0.npz,1.6558672963625736,0.8279336481812868
