run_id,mode,sample_rate_hz,frequency_hz,voltage_real_v,voltage_imag_v,voltage_mag_v,voltage_phase_rad,voltage_mag_block_std_v,power_v2,power_block_std_v2,power_from_voltage_v2,power_consistency_delta_v2,n_blocks_used,qc_analysis_pass,qc_recommended_pass,adc_passes_guard,adc_is_clipped,source_power_dbm,target_vrms_v,tones_hz_json
e3_20260209T054900Z,single_tone,3200000.0,884374.9999999999,0.003222574996299923,-0.00429976051884532,0.005373353713110502,-0.9276295184025571,0.01379545101139037,0.000433111453425691,0.0006757183312146699,2.887293012619842e-05,0.00040423852329949257,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,885937.4999999999,0.004960966717072156,-0.00366900297365262,0.006170313897085743,-0.6367951352984158,0.011755899995416555,0.0002876478741294695,0.00048673831771663145,3.807277358856945e-05,0.0002495751005409001,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,887499.9999999999,0.0061029716586919365,-0.005079631828282358,0.007940335167843746,-0.6941405703486923,0.006211215102231851,0.00040909427155281857,0.00024973715895519225,6.304892257769616e-05,0.0003460453489751224,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,889062.4999999999,0.004004454590545357,-0.005641678101768053,0.006918394927416978,-0.953524422435872,0.010605366003980257,0.00040609804538601485,0.0005005389795012943,4.786418837170897e-05,0.0003582338570143059,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,890624.9999999999,0.00688091418391688,-0.0061530264233032005,0.00923074829969358,-0.7296105469787043,0.00983573223628166,0.00033038766538648746,0.0003644849531199859,8.520671417229591e-05,0.00024518095121419157,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,892187.4999999999,0.00518855724083816,-0.00609483317316689,0.00800425622092332,-0.8655455789454185,0.01016709509178445,0.0002354813243850422,0.000317405437891637,6.406811765018968e-05,0.00017141320673485252,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,893749.9999999999,0.010373980792788146,-0.00632610254652494,0.01215068108865864,-0.5475976859692101,0.01319145697583932,0.0003668740006166787,0.0005549365261166365,0.0001476390509182867,0.00021923494969839199,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,895312.4999999999,-0.00025997633309503347,-0.0005519912587544619,0.0006101491977466455,-2.0109588416213984,0.006509856141162858,0.00020068440419002218,0.00019891759252529682,3.722820435108751e-07,0.00020031212214651132,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,896874.9999999999,0.0034445876984357145,-0.010788363801246382,0.011324927281014122,-1.2617400019593652,0.010428799511396428,0.000489895523637955,0.0005393061166325923,0.00012825397792025792,0.00036164154571769705,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,898437.4999999999,0.007502737098885564,-0.004054481715313929,0.008528181866893362,-0.4954431719593403,0.008818306716596943,0.0002559978252475243,0.00027762242221882803,7.272988595480874e-05,0.00018326793929271553,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,899999.9999999999,0.008613965558851735,-0.0051075629289573194,0.010014369761614706,-0.5352119959385516,0.011503468231705982,0.0005678950052826948,0.0005915374181586179,0.00010028760172234298,0.0004676074035603518,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,901562.4999999999,0.004733122897443338,-0.003068565606465923,0.005640793139576029,-0.5751914156729013,0.009081841032058157,0.0002858967705119629,0.0003115010479858771,3.1818547243488e-05,0.00025407822326847486,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,903124.9999999999,0.006075540581058671,-0.003958784103654979,0.007251493979273656,-0.5774947721614427,0.005463796606715805,0.00029963410643852234,0.0001914362414250993,5.2584164931442076e-05,0.00024704994150708025,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,904687.4999999999,0.004599474374747352,-0.003977337517797013,0.006080656071052962,-0.7129879081889499,0.013720811085501867,0.00029909259927877503,0.0005691600356143641,3.697437825443325e-05,0.0002621182210243418,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,906249.9999999999,0.004726016366543395,-0.005576941682644153,0.0073100963898193455,-0.867801529758855,0.01039087763771199,0.00029124360814001795,0.00040141882913734815,5.343750922844983e-05,0.0002378060989115681,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,907812.4999999999,0.003820972964244501,-0.00328380723931372,0.005038176691865482,-0.7099354929614878,0.0028452237775867693,0.0004546644107580591,0.000123529137317086,2.5383224378456608e-05,0.0004292811863796025,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,909374.9999999999,0.0038565194081257824,-0.006647100983308277,0.007684835289552321,-1.045077362856374,0.011760816312496794,0.00045605408342063033,0.0005470068510375413,5.90566934275487e-05,0.0003969973899930816,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,910937.4999999999,0.004104952227629847,-0.004937007169835219,0.006420644250083289,-0.8771612607006719,0.008774946221180305,0.00020478033549939183,0.00019401079754551102,4.12246725861276e-05,0.00016355566291326423,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,912499.9999999999,0.005680373807368779,-0.011896687590287485,0.013183240201571899,-1.1253303518616482,0.01386706036179901,0.000336411671079309,0.00045836480701205614,0.00017379782221234148,0.0001626138488669675,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,914062.4999999999,0.01833075032471264,0.006758181826404818,0.019536873574492436,0.35321840693383677,0.008598269573358297,0.0005837157013685809,0.00042225618831264876,0.0003816894290657008,0.00020202627230288007,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,915624.9999999999,0.0017173669513231957,-0.007360805156747966,0.007558492032218104,-1.3415842674390215,0.008281219835152471,0.00028066294198190035,0.00032596644772910186,5.7130801801104566e-05,0.0002235321401807958,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,917187.4999999999,0.005470393102555792,-0.005712532847420232,0.007909376222518758,-0.8070474093358674,0.009105103890265186,0.00032039258463793227,0.00035764614553162254,6.25582322293451e-05,0.0002578343524085872,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,918749.9999999999,0.003744074575154153,-0.005391394484720565,0.006563933951083837,-0.9638023275458472,0.007681757382056458,0.0001393774887596241,0.00014182176440705259,4.308522891419107e-05,9.629225984543303e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,920312.4999999999,0.006541575245833574,-0.0038299842643614856,0.007580302511256339,-0.529677204497227,0.010798699613017501,0.0003821584005324135,0.00046514707611555826,5.746098616215916e-05,0.00032469741437025435,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,921874.9999999999,0.004840885642278356,-0.004895262596438035,0.006884603815013757,-0.7909831634863806,0.009262985666306801,0.0002308176315942371,0.0003038447541083832,4.739776968970198e-05,0.00018341986190453514,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,923437.4999999999,0.0056164446904555495,-0.004126868700387554,0.006969612344397987,-0.6336909576297912,0.007524813330534751,0.00021321193309722244,0.0002319311269448328,4.85754962311848e-05,0.00016463643686603764,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,924999.9999999999,0.006023486272847819,-0.003449468170672282,0.006941269159142821,-0.5200812457537943,0.009060947007411432,0.0002490142041860927,0.00034485650470410245,4.818121753966729e-05,0.00020083298664642544,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,926562.4999999999,0.006274721816733233,-0.0028102164570778278,0.006875278206226934,-0.4210754702909601,0.007299187172278729,0.0002720996647160065,0.00022074727814132847,4.7269450413019054e-05,0.00022483021430298744,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,928124.9999999999,0.0032680322901556384,-0.0053837524690657146,0.006298001722584004,-1.0252328268077264,0.01174233629186029,0.0004336776281162476,0.0005101977005186852,3.966482569767108e-05,0.0003940128024185765,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,929687.4999999999,0.005472731440795204,-0.004184267032675481,0.006889040573534402,-0.6527586638813299,0.009047175675878915,0.0004268878548832425,0.00033349399140628343,4.7458880023803204e-05,0.00037942897485943933,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,931249.9999999999,0.00036796461346677876,-0.008564943583990665,0.008572844134457748,-1.527861020204177,0.003445666007358268,0.00021876901835034013,0.00010915308085112888,7.349365655370662e-05,0.0001452753617966335,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,932812.4999999999,0.01526217286816632,-0.012990777725103231,0.020042310908695894,-0.7051757307854273,0.012965311152181223,0.0005486258389248954,0.0005902247572755131,0.0004016942265608304,0.00014693161236406505,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,934374.9999999999,0.0055029636098466,0.0088796885170119,0.010446601200890599,1.0159993762947204,0.0028396632918401927,0.00019448777854577155,8.101182910946537e-05,0.00010913147665044891,8.535630189532264e-05,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,935937.4999999999,0.0016935845117361803,-0.004244070751807961,0.004569503807279786,-1.1911116065621636,0.008074314073356351,0.00027316024512299546,0.000280347999123861,2.0880365044744463e-05,0.000252279880078251,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,937499.9999999999,0.005449983943880361,-0.004061915116839568,0.0067971670131727335,-0.6404912807714408,0.008009077882135826,0.0005019373895075418,0.0003818540628860297,4.620147940496354e-05,0.0004557359101025783,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,939062.4999999999,0.0032990581234276645,-0.007616279418234688,0.008300090160858458,-1.1620354847316372,0.0033067064050774754,0.00025289542928942345,9.732930798871945e-05,6.889149667837939e-05,0.00018400393261104408,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,940624.9999999999,0.00645904980649962,-0.004481030087553306,0.007861231140756566,-0.6065257244572314,0.012133525054752565,0.0006781590699718402,0.0007510935977015945,6.179895504840078e-05,0.0006163601149234394,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,942187.4999999999,0.006961399328831214,-0.006411763301456629,0.009464237383400614,-0.7443213535679308,0.0067036853476913905,0.0003522960874825847,0.0002373832953528659,8.95717892493577e-05,0.000262724298233227,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,943749.9999999999,0.007599380988595867,-0.0025545593661968034,0.008017254203607126,-0.3242866537561433,0.006762584923031045,0.0004965019828626629,0.0003384379334193853,6.427636496525613e-05,0.00043222561789740675,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,945312.4999999999,0.008003607011784653,-0.004319393751550407,0.009094772541411972,-0.4948861644859207,0.007104161983072155,0.00023016490614937842,0.00020469828868689946,8.271488758002118e-05,0.00014745001856935724,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,946874.9999999999,0.004233967788218108,-0.0011681339611248724,0.004392154389681882,-0.269198844958278,0.007443782582126128,0.0005646331563944594,0.0003454429039440281,1.9291020182801826e-05,0.0005453421362116576,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,948437.4999999999,0.0064068536447014005,-0.004809134923450873,0.008010964507259938,-0.6439000310481169,0.008145481139419201,0.0007541416858142076,0.0004783858069438387,6.417555233657845e-05,0.0006899661334776291,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,949999.9999999999,-0.005294803003301948,-0.006966671882732269,0.008750397474710948,-2.2206788202220986,0.009474655972067526,0.0006483541261719224,0.00040382455088351686,7.656945596542773e-05,0.0005717846702064947,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,951562.4999999999,0.007942684537158047,-0.015532597719780071,0.017445567619923594,-1.0981053722469798,0.009023739581537777,0.0004359455924661893,0.00038628244800641045,0.00030434782958132654,0.00013159776288486277,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,953124.9999999999,0.016281477133454306,0.001034008619795458,0.01631427814746968,0.06342310403255948,0.009458401145315997,0.0004150309864105042,0.00031172309507712464,0.00026615567147300677,0.00014887531493749744,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,954687.4999999999,0.0014316312928942085,-0.00445397051173196,0.004678399456883925,-1.2597984706538092,0.006912658288780547,0.0002859783393189567,0.00022278981179991812,2.1887421478171807e-05,0.0002640909178407849,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,956249.9999999999,0.0060125733704794486,-0.004241855247386363,0.0073582861099020765,-0.614406014458533,0.008203462451489611,0.00036658361909917305,0.000250486065574688,5.414437447517783e-05,0.00031243924462399524,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,957812.4999999999,0.005180316863912626,-0.004456903126377142,0.006833715555131621,-0.7104741109915892,0.00597342777043169,0.00019988282901030042,0.0001345249718071133,4.669966828844788e-05,0.00015318316072185253,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,959374.9999999999,0.005597375402179941,-0.005227323817898189,0.007658689554362075,-0.75122561768713,0.007125447226151871,0.00035233378720749985,0.00026737640140236826,5.865552569009476e-05,0.0002936782615174051,5,True,True,True,False,-24.6,0.0301,[333333.3]
e3_20260209T054900Z,single_tone,3200000.0,960937.4999999999,0.003967395033678338,-0.005500436301342797,0.0067819630534517936,-0.9459259687691498,0.00991710860912051,0.0003728539849063155,0.0003610447712995495,4.599502285838518e-05,0.0003268589620479303,5,True,True,True,False,-24.6,0.0301,[333333.3]
