block_size,n_avg,sigma_power,fitted_slope,expected_slope,chi2_dof,expected_sigma_power,n_groups,total_segments,sample_rate_hz,num_runs_used,noise_source_filter,run_ids_json,fitted_intercept,r_squared,slope_ci_low,slope_ci_high
256,1,3.9770511886895035,-0.4776587465742599,-0.5,0.0009814891491377717,3.9770511886895035,200,200,3200000.0,5,lab_noise_generator,"[""e5_20260209T060850Z"", ""e5_20260209T060918Z"", ""e5_20260209T060931Z"", ""e5_20260209T060947Z"", ""e5_20260209T061000Z""]",0.586139408790624,0.9859585996357697,-0.582394283599045,-0.3729232095494747
256,2,2.7821471486451763,-0.4776587465742599,-0.5,0.0009814891491377717,2.8121998646483672,100,200,3200000.0,5,lab_noise_generator,"[""e5_20260209T060850Z"", ""e5_20260209T060918Z"", ""e5_20260209T060931Z"", ""e5_20260209T060947Z"", ""e5_20260209T061000Z""]",0.586139408790624,0.9859585996357697,-0.582394283599045,-0.3729232095494747
256,4,1.941199775129396,-0.4776587465742599,-0.5,0.0009814891491377717,1.9885255943447517,50,200,3200000.0,5,lab_noise_generator,"[""e5_20260209T060850Z"", ""e5_20260209T060918Z"", ""e5_20260209T060931Z"", ""e5_20260209T060947Z"", ""e5_20260209T061000Z""]",0.586139408790624,0.9859585996357697,-0.582394283599045,-0.3729232095494747
256,8,1.3060882039231327,-0.4776587465742599,-0.5,0.0009814891491377717,1.4060999323241836,25,200,3200000.0,5,lab_noise_generator,"[""e5_20260209T060850Z"", ""e5_20260209T060918Z"", ""e5_20260209T060931Z"", ""e5_20260209T060947Z"", ""e5_20260209T061000Z""]",0.586139408790624,0.9859585996357697,-0.582394283599045,-0.3729232095494747
256,16,1.1087073416484499,-0.4776587465742599,-0.5,0.0009814891491377717,0.9942627971723759,12,200,3200000.0,5,lab_noise_generator,"[""e5_20260209T060850Z"", ""e5_20260209T060918Z"", ""e5_20260209T060931Z"", ""e5_20260209T060947Z"", ""e5_20260209T061000Z""]",0.586139408790624,0.9859585996357697,-0.582394283599045,-0.3729232095494747
