run_id,experiment,sample_rate_hz,center_frequency_hz,tones_hz,source_power_dbm,mixer_config,cable_config,n_samples,run_kind,status,n_blocks_saved,sample_rate_hz_requested,sample_rate_hz_actual,sample_rate_error_hz,qc_analysis_pass,qc_recommended_pass
e1_sr1000000_f521739_idx05_fir_alias_hack__pm50p0,E1,1000000.026490954,0.0,[521739.1304347826],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f521739_idx05_fir_default__pm10p0,E1,1000000.026490954,0.0,[521739.1304347826],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f521739_idx05_fir_default__pp0p0,E1,1000000.026490954,0.0,[521739.1304347826],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f521739_idx05_fir_default__pp10p0,E1,1000000.026490954,0.0,[521739.1304347826],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f608696_idx06_fir_alias_hack__pm30p0,E1,1000000.026490954,0.0,[608695.6521739131],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f608696_idx06_fir_alias_hack__pm40p0,E1,1000000.026490954,0.0,[608695.6521739131],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f608696_idx06_fir_alias_hack__pm50p0,E1,1000000.026490954,0.0,[608695.6521739131],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f608696_idx06_fir_default__pm10p0,E1,1000000.026490954,0.0,[608695.6521739131],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f608696_idx06_fir_default__pp0p0,E1,1000000.026490954,0.0,[608695.6521739131],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f608696_idx06_fir_default__pp10p0,E1,1000000.026490954,0.0,[608695.6521739131],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f695652_idx07_fir_alias_hack__pm30p0,E1,1000000.026490954,0.0,[695652.1739130435],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f695652_idx07_fir_alias_hack__pm40p0,E1,1000000.026490954,0.0,[695652.1739130435],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f695652_idx07_fir_alias_hack__pm50p0,E1,1000000.026490954,0.0,[695652.1739130435],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f695652_idx07_fir_default__pm10p0,E1,1000000.026490954,0.0,[695652.1739130435],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f695652_idx07_fir_default__pp0p0,E1,1000000.026490954,0.0,[695652.1739130435],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f695652_idx07_fir_default__pp10p0,E1,1000000.026490954,0.0,[695652.1739130435],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f782609_idx08_fir_alias_hack__pm30p0,E1,1000000.026490954,0.0,[782608.6956521738],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f782609_idx08_fir_alias_hack__pm40p0,E1,1000000.026490954,0.0,[782608.6956521738],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f782609_idx08_fir_alias_hack__pm50p0,E1,1000000.026490954,0.0,[782608.6956521738],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f782609_idx08_fir_default__pm10p0,E1,1000000.026490954,0.0,[782608.6956521738],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f782609_idx08_fir_default__pp0p0,E1,1000000.026490954,0.0,[782608.6956521738],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f782609_idx08_fir_default__pp10p0,E1,1000000.026490954,0.0,[782608.6956521738],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f869565_idx09_fir_alias_hack__pm30p0,E1,1000000.026490954,0.0,[869565.2173913043],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f869565_idx09_fir_alias_hack__pm40p0,E1,1000000.026490954,0.0,[869565.2173913043],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f869565_idx09_fir_alias_hack__pm50p0,E1,1000000.026490954,0.0,[869565.2173913043],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f869565_idx09_fir_default__pm10p0,E1,1000000.026490954,0.0,[869565.2173913043],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f869565_idx09_fir_default__pp0p0,E1,1000000.026490954,0.0,[869565.2173913043],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f869565_idx09_fir_default__pp10p0,E1,1000000.026490954,0.0,[869565.2173913043],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f86957_idx00_fir_alias_hack__pm30p0,E1,1000000.026490954,0.0,[86956.52173913043],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f86957_idx00_fir_alias_hack__pm40p0,E1,1000000.026490954,0.0,[86956.52173913043],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f86957_idx00_fir_alias_hack__pm50p0,E1,1000000.026490954,0.0,[86956.52173913043],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f956522_idx10_fir_alias_hack__pm30p0,E1,1000000.026490954,0.0,[956521.7391304348],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f956522_idx10_fir_alias_hack__pm40p0,E1,1000000.026490954,0.0,[956521.7391304348],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f956522_idx10_fir_alias_hack__pm50p0,E1,1000000.026490954,0.0,[956521.7391304348],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1000000.0,1000000.026490954,0.02649095398373902,True,False
e1_sr1000000_f956522_idx10_fir_default__pm10p0,E1,1000000.026490954,0.0,[956521.7391304348],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f956522_idx10_fir_default__pp0p0,E1,1000000.026490954,0.0,[956521.7391304348],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1000000_f956522_idx10_fir_default__pp10p0,E1,1000000.026490954,0.0,[956521.7391304348],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1000000.0,1000000.026490954,0.02649095398373902,True,True
e1_sr1600000_f1113043_idx07_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[1113043.4782608696],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1113043_idx07_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[1113043.4782608696],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1113043_idx07_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[1113043.4782608696],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1113043_idx07_fir_default__pm10p0,E1,1600000.0,0.0,[1113043.4782608696],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1113043_idx07_fir_default__pp0p0,E1,1600000.0,0.0,[1113043.4782608696],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1113043_idx07_fir_default__pp10p0,E1,1600000.0,0.0,[1113043.4782608696],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1252174_idx08_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[1252173.9130434783],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1252174_idx08_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[1252173.9130434783],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1252174_idx08_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[1252173.9130434783],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1252174_idx08_fir_default__pm10p0,E1,1600000.0,0.0,[1252173.9130434783],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1252174_idx08_fir_default__pp0p0,E1,1600000.0,0.0,[1252173.9130434783],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1252174_idx08_fir_default__pp10p0,E1,1600000.0,0.0,[1252173.9130434783],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1391304_idx09_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[1391304.347826087],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1391304_idx09_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[1391304.347826087],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1391304_idx09_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[1391304.347826087],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1391304_idx09_fir_default__pm10p0,E1,1600000.0,0.0,[1391304.347826087],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1391304_idx09_fir_default__pp0p0,E1,1600000.0,0.0,[1391304.347826087],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1391304_idx09_fir_default__pp10p0,E1,1600000.0,0.0,[1391304.347826087],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f139130_idx00_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[139130.4347826087],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f139130_idx00_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[139130.4347826087],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f139130_idx00_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[139130.4347826087],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f139130_idx00_fir_default__pm10p0,E1,1600000.0,0.0,[139130.4347826087],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f139130_idx00_fir_default__pp0p0,E1,1600000.0,0.0,[139130.4347826087],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f139130_idx00_fir_default__pp10p0,E1,1600000.0,0.0,[139130.4347826087],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1530435_idx10_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[1530434.7826086958],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1530435_idx10_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[1530434.7826086958],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1530435_idx10_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[1530434.7826086958],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1530435_idx10_fir_default__pm10p0,E1,1600000.0,0.0,[1530434.7826086958],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1530435_idx10_fir_default__pp0p0,E1,1600000.0,0.0,[1530434.7826086958],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1530435_idx10_fir_default__pp10p0,E1,1600000.0,0.0,[1530434.7826086958],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1669565_idx11_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[1669565.2173913044],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1669565_idx11_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[1669565.2173913044],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1669565_idx11_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[1669565.2173913044],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1669565_idx11_fir_default__pm10p0,E1,1600000.0,0.0,[1669565.2173913044],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1669565_idx11_fir_default__pp0p0,E1,1600000.0,0.0,[1669565.2173913044],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1669565_idx11_fir_default__pp10p0,E1,1600000.0,0.0,[1669565.2173913044],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1808696_idx12_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[1808695.652173913],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1808696_idx12_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[1808695.652173913],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1808696_idx12_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[1808695.652173913],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1808696_idx12_fir_default__pm10p0,E1,1600000.0,0.0,[1808695.652173913],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1808696_idx12_fir_default__pp0p0,E1,1600000.0,0.0,[1808695.652173913],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1808696_idx12_fir_default__pp10p0,E1,1600000.0,0.0,[1808695.652173913],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1947826_idx13_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[1947826.086956522],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1947826_idx13_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[1947826.086956522],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1947826_idx13_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[1947826.086956522],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f1947826_idx13_fir_default__pm10p0,E1,1600000.0,0.0,[1947826.086956522],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1947826_idx13_fir_default__pp0p0,E1,1600000.0,0.0,[1947826.086956522],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f1947826_idx13_fir_default__pp10p0,E1,1600000.0,0.0,[1947826.086956522],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2086957_idx14_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[2086956.5217391306],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2086957_idx14_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[2086956.5217391306],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2086957_idx14_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[2086956.5217391306],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2086957_idx14_fir_default__pm10p0,E1,1600000.0,0.0,[2086956.5217391306],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2086957_idx14_fir_default__pp0p0,E1,1600000.0,0.0,[2086956.5217391306],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2086957_idx14_fir_default__pp10p0,E1,1600000.0,0.0,[2086956.5217391306],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2226087_idx15_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[2226086.9565217393],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2226087_idx15_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[2226086.9565217393],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2226087_idx15_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[2226086.9565217393],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2226087_idx15_fir_default__pm10p0,E1,1600000.0,0.0,[2226086.9565217393],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2226087_idx15_fir_default__pp0p0,E1,1600000.0,0.0,[2226086.9565217393],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2226087_idx15_fir_default__pp10p0,E1,1600000.0,0.0,[2226086.9565217393],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2365217_idx16_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[2365217.391304348],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2365217_idx16_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[2365217.391304348],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2365217_idx16_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[2365217.391304348],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2365217_idx16_fir_default__pm10p0,E1,1600000.0,0.0,[2365217.391304348],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2365217_idx16_fir_default__pp0p0,E1,1600000.0,0.0,[2365217.391304348],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2365217_idx16_fir_default__pp10p0,E1,1600000.0,0.0,[2365217.391304348],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2504348_idx17_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[2504347.8260869565],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2504348_idx17_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[2504347.8260869565],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2504348_idx17_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[2504347.8260869565],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2504348_idx17_fir_default__pm10p0,E1,1600000.0,0.0,[2504347.8260869565],-10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2504348_idx17_fir_default__pp0p0,E1,1600000.0,0.0,[2504347.8260869565],0.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2504348_idx17_fir_default__pp10p0,E1,1600000.0,0.0,[2504347.8260869565],10.0,direct_sdr:default,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2643478_idx18_fir_alias_hack__pm30p0,E1,1600000.0,0.0,[2643478.2608695654],-30.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured,5,1600000.0,1600000.0,0.0,True,True
e1_sr1600000_f2643478_idx18_fir_alias_hack__pm40p0,E1,1600000.0,0.0,[2643478.2608695654],-40.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
e1_sr1600000_f2643478_idx18_fir_alias_hack__pm50p0,E1,1600000.0,0.0,[2643478.2608695654],-50.0,direct_sdr:alias_hack,siggen_to_sdr_direct,2048,power_tier_capture,captured_guard_fail,5,1600000.0,1600000.0,0.0,True,False
