run_id,mode,e4_track,sample_rate_hz,n_samples,delta_f_bin_hz,tone_frequency_hz,tone_bin_index,tone_bin_offset,is_bin_centered,main_bin_index,main_lobe_power_v2,leakage_power_v2,total_power_v2,leakage_metric,leakage_db,qc_analysis_pass,qc_recommended_pass
e3_20260209T054801Z,single_tone,leakage,3200000.0,2048,1562.5,250000.0,160,0.0,True,1184,1922.0019111878573,1996.0646706812686,3918.066581869126,0.5094514421776466,-2.928972040015751,True,True
e3_20260209T054708Z,single_tone,leakage,3200000.0,2048,1562.5,333333.3,213,0.3333120000000065,False,1237,304.09447200482566,1399.3051532488516,1703.3996252536772,0.8214779036601358,-0.8540411384490769,True,True
e3_20260209T054900Z,single_tone,leakage,3200000.0,2048,1562.5,333333.3,213,0.3333120000000065,False,1237,0.0322871890178612,2589.161562088479,2589.193849277497,0.9999875300225098,-5.415676180184165e-05,True,True
